system,utt_id,speaker_id,age_band,duration,wer,cer,divergence,substitutions,deletions,insertions,hits,ref_words,hyp_words,speaking_rate
whisper-large-v3,5348024557657966_chunk_3_enhanced,S4258214800384862,control,12.5440208333,0.2631578947368421,0.17391304347826086,0.08924485125858123,3,2,0,14,19,17,1.514665851762748
whisper-large-v3,5348024557657973_chunk_5_enhanced,S4258214800384862,control,17.921,0.34285714285714286,0.15028901734104047,0.1925681255161024,9,1,2,25,35,36,1.953016014731321
whisper-large-v3,5348024557657978_chunk_3_enhanced,S4258214800384862,control,12.301,0.4,0.19298245614035087,0.20701754385964916,9,1,0,15,25,24,2.032355093081863
whisper-large-v3,5348024557658542_chunk_3_enhanced,S4258663600329051,control,7.265,0.1875,0.05194805194805195,0.13555194805194803,3,0,0,13,16,16,2.202339986235375
whisper-large-v3,5348024557658543_chunk_5_enhanced,S4258663600329051,control,17.0980208333,0.24,0.0784313725490196,0.16156862745098038,11,1,0,38,50,49,2.9243150705852634
whisper-large-v3,5348024557658544_chunk_4_enhanced,S4258663600329051,control,10.3940208333,0.27586206896551724,0.0859375,0.18992456896551724,7,0,1,22,29,30,2.7900656026290434
whisper-large-v3,5348024557658561_chunk_2_enhanced,S4258663600329051,control,6.4950208333,0.2222222222222222,0.05555555555555555,0.16666666666666666,4,0,0,14,18,18,2.771353697237416
whisper-large-v3,5348024557658564_chunk_5_enhanced,S4258663600329051,control,3.0890208333,0.5,0.175,0.325,5,0,0,5,10,10,3.237271789234585
whisper-large-v3,5348024557658624_chunk_3_enhanced,S4259373200311074,control,9.664,0.24,0.10091743119266056,0.13908256880733944,4,2,0,19,25,23,2.5869205298013247
whisper-large-v3,5348024557658634_chunk_6_enhanced,S4259373200311074,control,7.6150208333,0.16,0.08108108108108109,0.07891891891891892,3,1,0,21,25,24,3.2829851089410806
whisper-large-v3,5348024557658644_chunk_1_enhanced,S4259373200311074,control,9.472,0.55,0.16379310344827586,0.3862068965517242,7,1,3,12,20,22,2.1114864864864864
whisper-large-v3,5348024557658649_chunk_1_enhanced,S4259373200311074,control,6.0150208333,0.3076923076923077,0.06666666666666667,0.24102564102564106,4,0,0,9,13,13,2.1612560222618304
whisper-large-v3,5348024557658786_chunk_10_enhanced,S4257861000397545,control,13.125,0.2631578947368421,0.14838709677419354,0.11477079796264855,6,4,0,28,38,34,2.895238095238095
whisper-large-v3,5348024557658786_chunk_4_enhanced,S4257861000397545,control,10.2400208333,0.36363636363636365,0.1513157894736842,0.21232057416267944,10,1,1,22,33,33,3.2226496935129045
whisper-large-v3,5348024557658788_chunk_1_enhanced,S4257861000397545,control,5.823,1.2941176470588236,0.918918918918919,0.3751987281399046,8,0,14,9,17,31,2.9194573244032282
whisper-large-v3,5348024557658788_chunk_3_enhanced,S4257861000397545,control,12.063,0.21212121212121213,0.09210526315789473,0.1200159489633174,7,0,0,26,33,33,2.7356379010196465
whisper-large-v3,5348024557658795_chunk_1_enhanced,S4257861000397545,control,4.351,1.0,1.1612903225806452,-0.16129032258064524,5,0,0,0,5,5,1.1491611123879568
whisper-large-v3,5348024557658798_chunk_3_enhanced,S4257861000397545,control,1.0240208333,0.3333333333333333,0.09090909090909091,0.2424242424242424,1,0,0,2,3,3,2.9296278966632228
whisper-large-v3,5348024557658801_chunk_2_enhanced,S4257861000397545,control,1.503,0.6,0.3333333333333333,0.26666666666666666,2,1,0,2,5,4,3.3266799733865606
whisper-large-v3,5348024557658802_chunk_3_enhanced,S4257861000397545,control,10.521,0.25,0.09142857142857143,0.15857142857142859,8,0,1,28,36,37,3.421727972626176
whisper-large-v3,5348024557658804_chunk_2_enhanced,S4257861000397545,control,9.8970208333,0.46153846153846156,0.1111111111111111,0.35042735042735046,10,2,0,14,26,24,2.627053174680519
whisper-large-v3,5348024557658811_chunk_5_enhanced,S4257861000397545,control,7.362,0.6190476190476191,0.5263157894736842,0.09273182957393489,11,2,0,8,21,19,2.852485737571312
whisper-large-v3,5348024557658812_chunk_1_enhanced,S4257861000397545,control,10.432,0.5,0.1865671641791045,0.31343283582089554,10,3,1,15,28,26,2.684049079754601
whisper-large-v3,5348024557658812_chunk_3_enhanced,S4257861000397545,control,12.4570208333,0.3235294117647059,0.0880503144654088,0.2354790972992971,10,1,0,23,34,33,2.7293845338294287
whisper-large-v3,5348024557658812_chunk_6_enhanced,S4257861000397545,control,7.7440208333,0.045454545454545456,0.010752688172043012,0.03470185728250244,1,0,0,21,22,22,2.840901448172503
whisper-large-v3,5348024557659490_chunk_3_enhanced,S4256662900329207,control,11.8620208333,0.24489795918367346,0.0660377358490566,0.17886022333461687,10,2,0,37,49,47,4.130830714986045
whisper-large-v3,5348024557659494_chunk_3_enhanced,S4256662900329207,control,2.1760208333,1.0,0.17647058823529413,0.8235294117647058,2,1,0,0,3,2,1.3786632710912108
whisper-large-v3,5348024557659496_chunk_2_enhanced,S4256662900329207,control,5.0890208333,0.75,0.2692307692307692,0.4807692307692308,3,0,0,1,4,4,0.7860058213607628
whisper-large-v3,5348024557659780_chunk_3_enhanced,S4259133900311123,control,6.69,0.3,0.09278350515463918,0.2072164948453608,5,0,1,15,20,21,2.9895366218236172
whisper-large-v3,5348024557659781_chunk_12_enhanced,S4259133900311123,control,4.192,0.29411764705882354,0.15942028985507245,0.1346973572037511,5,0,0,12,17,17,4.055343511450381
whisper-large-v3,5348024557659782_chunk_2_enhanced,S4259133900311123,control,6.014,0.375,0.13333333333333333,0.24166666666666667,5,1,0,10,16,15,2.660458929165281
whisper-large-v3,5348024557659794_chunk_7_enhanced,S4259133900311123,control,10.8150208333,0.24390243902439024,0.07103825136612021,0.17286418765827002,9,0,1,32,41,42,3.791023672719974
whisper-large-v3,5348024557659853_chunk_3_enhanced,S4259306000311429,control,9.707,0.17647058823529413,0.02857142857142857,0.14789915966386555,2,1,0,14,17,16,1.7513134851138352
whisper-large-v3,5348024557659854_chunk_1_enhanced,S4259306000311429,control,9.7600208333,0.9333333333333333,0.7578947368421053,0.17543859649122806,8,6,0,1,15,9,1.536881965335753
whisper-large-v3,5348024557659857_chunk_3_enhanced,S4259306000311429,control,1.1220208333,0.0,0.0,0.0,0,0,0,2,2,2,1.782498096864883
whisper-large-v3,5348024557659873_chunk_1_enhanced,S4259306000311429,control,5.151,0.4,0.22807017543859648,0.17192982456140354,4,0,0,6,10,10,1.9413706076490003
whisper-large-v3,5348024557659873_chunk_6_enhanced,S4259306000311429,control,1.122,0.3333333333333333,0.1,0.2333333333333333,1,0,0,2,3,3,2.67379679144385
whisper-large-v3,5348024557660005_chunk_1_enhanced,S4257026800330972,control,14.681,0.2222222222222222,0.08333333333333333,0.1388888888888889,8,0,0,28,36,36,2.452149036169198
whisper-large-v3,5348024557660570_chunk_1_enhanced,S4258843700399881,control,6.4380208333,1.0,0.4,0.6,5,0,0,0,5,5,0.7766361944866681
whisper-large-v3,5348024557660711_chunk_5_enhanced,S4259707400370759,control,5.344,0.4,0.19117647058823528,0.20882352941176474,4,2,0,9,15,13,2.80688622754491
whisper-large-v3,5348024557660712_chunk_1_enhanced,S4259707400370759,control,11.296,0.6,0.1357142857142857,0.4642857142857143,12,2,1,11,25,24,2.213172804532578
whisper-large-v3,5348024557660712_chunk_3_enhanced,S4259707400370759,control,9.2790208333,0.2608695652173913,0.05555555555555555,0.20531400966183574,5,1,0,17,23,22,2.4787098135892704
whisper-large-v3,5348024557660713_chunk_2_enhanced,S4259707400370759,control,10.8170208333,0.38461538461538464,0.08208955223880597,0.30252583237657865,7,3,0,16,26,23,2.403619295985774
whisper-large-v3,5348024557660718_chunk_1_enhanced,S4259707400370759,control,12.832,0.45161290322580644,0.12658227848101267,0.3250306247447938,11,2,1,18,31,30,2.4158354114713214
whisper-large-v3,5348024557660800_chunk_1_enhanced,S4258636100329319,control,6.1110208333,0.11764705882352941,0.03076923076923077,0.08687782805429864,2,0,0,15,17,17,2.781859277481773
whisper-large-v3,5348024557660801_chunk_1_enhanced,S4258636100329319,control,15.0400416667,0.15151515151515152,0.0547945205479452,0.09672063096720632,5,0,0,28,33,33,2.194142857533763
whisper-large-v3,5348024557660801_chunk_4_enhanced,S4258636100329319,control,15.0400208333,0.1891891891891892,0.040229885057471264,0.14895930413171793,7,0,0,30,37,37,2.460102975261748
whisper-large-v3,5348024557660802_chunk_2_enhanced,S4258636100329319,control,11.0080208333,0.15151515151515152,0.04054054054054054,0.11097461097461098,5,0,0,28,33,33,2.9978140938989495
whisper-large-v3,5348024557660803_chunk_6_enhanced,S4258636100329319,control,3.423,0.1111111111111111,0.05555555555555555,0.05555555555555555,1,0,0,8,9,9,2.629272567922875
whisper-large-v3,5348024557660807_chunk_3_enhanced,S4258636100329319,control,12.016,0.07407407407407407,0.1308411214953271,-0.05676704742125302,1,0,1,26,27,28,2.247003994673768
whisper-large-v3,5348024557661086_chunk_1_enhanced,S4257832400349909,control,13.6170208333,0.41935483870967744,0.13793103448275862,0.2814238042269188,12,1,0,18,31,30,2.2765625741124276
whisper-large-v3,5348024557661094_chunk_1_enhanced,S4257832400349909,control,7.382,0.8333333333333334,0.2127659574468085,0.6205673758865249,4,1,0,1,6,5,0.812787862367922
whisper-large-v3,5348024557661099_chunk_4_enhanced,S4257832400349909,control,8.0300208333,0.23529411764705882,0.05813953488372093,0.1771545827633379,4,0,0,13,17,17,2.1170555286110906
whisper-large-v3,5348024557661099_chunk_5_enhanced,S4257832400349909,control,10.623,0.16,0.04201680672268908,0.11798319327731092,4,0,0,21,25,25,2.3533841664313284
whisper-large-v3,5348024557661107_chunk_4_enhanced,S4257832400349909,control,11.4090208333,0.5263157894736842,0.24742268041237114,0.27889310906131304,6,4,0,9,19,15,1.6653488741596372
whisper-large-v3,5348024557661594_chunk_5_enhanced,S4259235000396470,control,16.576,0.3617021276595745,0.12037037037037036,0.24133175728920414,16,1,0,30,47,46,2.8354247104247103
whisper-large-v3,5348024557661595_chunk_3_enhanced,S4259235000396470,control,8.8000208333,0.375,0.14705882352941177,0.22794117647058823,8,1,0,15,24,23,2.727266270686773
whisper-large-v3,5348024557661596_chunk_5_enhanced,S4259235000396470,control,3.645,0.6666666666666666,0.1935483870967742,0.47311827956989244,8,2,0,5,15,13,4.11522633744856
whisper-large-v3,5348024557661668_chunk_3_enhanced,S4259235000396470,control,7.1690208333,0.5294117647058824,0.2608695652173913,0.26854219948849106,6,3,0,8,17,14,2.3713140741668988
whisper-large-v3,5348024557661669_chunk_6_enhanced,S4259235000396470,control,7.552,0.25925925925925924,0.07758620689655173,0.18167305236270753,7,0,0,20,27,27,3.57521186440678
whisper-large-v3,5348024557661670_chunk_6_enhanced,S4259235000396470,control,5.3450208333,0.375,0.11594202898550725,0.25905797101449274,5,1,0,10,16,15,2.9934401565506428
whisper-large-v3,5348024557661670_chunk_7_enhanced,S4259235000396470,control,6.6870208333,0.2222222222222222,0.06578947368421052,0.1564327485380117,4,0,0,14,18,18,2.6917816541506303
whisper-large-v3,5348024557661672_chunk_5_enhanced,S4259235000396470,control,20.704,0.7230769230769231,0.5300353356890459,0.19304158738787713,17,30,0,18,65,35,3.139489953632148
whisper-large-v3,5348024557661677_chunk_6_enhanced,S4259235000396470,control,11.584,0.2926829268292683,0.07608695652173914,0.21659597030752914,12,0,0,29,41,41,3.539364640883978
whisper-large-v3,5348024557661838_chunk_1_enhanced,S4257828200397910,control,14.496,0.358974358974359,0.13559322033898305,0.22338113863537593,9,3,2,27,39,38,2.6903973509933774
whisper-large-v3,5348024557661838_chunk_3_enhanced,S4257828200397910,control,7.4450208333,0.22727272727272727,0.052083333333333336,0.17518939393939392,5,0,0,17,22,22,2.9549950890128693
whisper-large-v3,5348024557661838_chunk_4_enhanced,S4257828200397910,control,6.0150208333,0.17647058823529413,0.06493506493506493,0.1115355233002292,3,0,0,14,17,17,2.826257875265471
whisper-large-v3,5348024557661839_chunk_3_enhanced,S4257828200397910,control,3.0270208333,0.8,0.625,0.17500000000000004,2,2,0,1,5,3,1.6517890940806959
whisper-large-v3,5348024557661847_chunk_9_enhanced,S4257828200397910,control,10.815,0.21621621621621623,0.08928571428571429,0.12693050193050193,8,0,0,29,37,37,3.4211742949607027
whisper-large-v3,5348024557661848_chunk_2_enhanced,S4257828200397910,control,9.941,0.32,0.104,0.21600000000000003,7,0,1,18,25,26,2.514837541494819
whisper-large-v3,5348024557661848_chunk_8_enhanced,S4257828200397910,control,5.185,0.5,0.24615384615384617,0.25384615384615383,6,1,0,7,14,13,2.7000964320154295
whisper-large-v3,5348024557661849_chunk_3_enhanced,S4257828200397910,control,12.5450208333,0.12195121951219512,0.05142857142857143,0.07052264808362368,5,0,0,36,41,41,3.26822892881676
whisper-large-v3,5348024557661850_chunk_7_enhanced,S4257828200397910,control,10.644,0.3333333333333333,0.1259259259259259,0.2074074074074074,9,1,0,20,30,29,2.818489289740699
whisper-large-v3,5348024557661857_chunk_1_enhanced,S4257828200397910,control,17.381,0.35555555555555557,0.09859154929577464,0.25696400625978094,12,1,3,32,45,47,2.589034002646568
whisper-large-v3,5348024557661991_chunk_5_enhanced,S4259975400393291,control,14.7190208333,0.13636363636363635,0.055,0.08136363636363636,5,1,0,38,44,43,2.989329283402829
whisper-large-v3,5348024557662002_chunk_3_enhanced,S4259975400393291,control,11.585,0.17857142857142858,0.04065040650406504,0.13792102206736354,3,2,0,23,28,26,2.416918429003021
whisper-large-v3,5348024557662002_chunk_4_enhanced,S4259975400393291,control,16.768,0.14893617021276595,0.04807692307692308,0.10085924713584288,5,2,0,40,47,45,2.8029580152671754
whisper-large-v3,5348024557662122_chunk_1_enhanced,S4257403900309143,control,5.963,1.0,0.3055555555555556,0.6944444444444444,5,0,0,0,5,5,0.8385041086701325
whisper-large-v3,5348024557662135_chunk_4_enhanced,S4257403900309143,control,7.777,0.25,0.031914893617021274,0.21808510638297873,3,2,0,15,20,18,2.5716857400025717
whisper-large-v3,5348024557662137_chunk_4_enhanced,S4257403900309143,control,5.2980208333,0.6,0.15254237288135594,0.447457627118644,5,0,1,5,10,11,1.8874972965652268
whisper-large-v3,5348024557662141_chunk_2_enhanced,S4257403900309143,control,6.113,0.2,0.04918032786885246,0.15081967213114755,3,0,0,12,15,15,2.45378701128742
whisper-large-v3,5348024557662142_chunk_5_enhanced,S4257403900309143,control,13.792,0.28125,0.09090909090909091,0.1903409090909091,7,1,1,24,32,32,2.320185614849188
whisper-large-v3,5348024557662145_chunk_1_enhanced,S4257403900309143,control,8.5560208333,0.23809523809523808,0.07446808510638298,0.1636271529888551,5,0,0,16,21,21,2.4544119759816483
whisper-large-v3,5348024557662317_chunk_5_enhanced,S4256698100325582,control,3.9290208333,0.0,0.0,0.0,0,0,0,6,6,6,1.5270980365254456
whisper-large-v3,5348024557662320_chunk_1_enhanced,S4256698100325582,control,8.441,0.25,0.10227272727272728,0.1477272727272727,4,1,0,15,20,19,2.3693875133278044
whisper-large-v3,5348024557662331_chunk_6_enhanced,S4256698100325582,control,11.326,0.23684210526315788,0.10256410256410256,0.13427800269905532,6,2,1,30,38,37,3.3551121313791277
whisper-large-v3,5348024557662451_chunk_5_enhanced,S4259209800345760,control,10.5280208333,0.39285714285714285,0.10344827586206896,0.2894088669950739,11,0,0,17,28,28,2.6595692052048707
whisper-large-v3,5348024557662453_chunk_5_enhanced,S4259209800345760,control,11.1060208333,0.5151515151515151,0.12030075187969924,0.3948507632718159,12,5,0,16,33,28,2.9713612548838078
whisper-large-v3,5348024557662454_chunk_1_enhanced,S4259209800345760,control,17.4390208333,0.36538461538461536,0.1471861471861472,0.21819846819846817,13,5,1,34,52,48,2.9818187900037048
whisper-large-v3,5348024557662459_chunk_1_enhanced,S4259209800345760,control,6.5860208333,0.8,0.24,0.56,4,0,0,1,5,5,0.7591837509409598
whisper-large-v3,5348024557662474_chunk_2_enhanced,S4259209800345760,control,5.92,0.75,0.3673469387755102,0.3826530612244898,6,0,0,2,8,8,1.3513513513513513
whisper-large-v3,5348024557662475_chunk_1_enhanced,S4259209800345760,control,11.584,0.41935483870967744,0.11805555555555555,0.3012992831541219,13,0,0,18,31,31,2.6761049723756907
whisper-large-v3,5348024557662476_chunk_7_enhanced,S4259209800345760,control,5.824,0.35294117647058826,0.12121212121212122,0.23172905525846704,5,1,0,11,17,16,2.9189560439560442
whisper-large-v3,5348024557662896_chunk_3_enhanced,S4259447400330372,control,10.105,0.08333333333333333,0.028846153846153848,0.05448717948717948,2,0,0,22,24,24,2.375061850569025
whisper-large-v3,5348024557662896_chunk_4_enhanced,S4259447400330372,control,10.913,0.40476190476190477,0.20588235294117646,0.1988795518207283,13,3,1,26,42,40,3.8486209108402822
whisper-large-v3,5348024557662896_chunk_6_enhanced,S4259447400330372,control,6.303,0.14285714285714285,0.05263157894736842,0.09022556390977443,3,0,0,18,21,21,3.3317467872441693
whisper-large-v3,5348024557662897_chunk_10_enhanced,S4259447400330372,control,2.079,0.4,0.10256410256410256,0.2974358974358975,3,1,0,6,10,9,4.810004810004809
whisper-large-v3,5348024557662904_chunk_1_enhanced,S4259447400330372,control,5.186,0.8571428571428571,0.20454545454545456,0.6525974025974025,4,2,0,1,7,5,1.349787890474354
whisper-large-v3,5348024557662911_chunk_1_enhanced,S4259447400330372,control,12.832,0.16129032258064516,0.04285714285714286,0.1184331797235023,5,0,0,26,31,31,2.4158354114713214
whisper-large-v3,5348024557662912_chunk_4_enhanced,S4259447400330372,control,9.581,0.3333333333333333,0.09848484848484848,0.23484848484848483,7,2,1,21,30,29,3.1311971610479077
whisper-large-v3,5348024557662914_chunk_6_enhanced,S4259447400330372,control,6.305,0.2857142857142857,0.1134020618556701,0.1723122238586156,5,1,0,15,21,20,3.330689928628073
whisper-large-v3,5348024557662916_chunk_3_enhanced,S4259447400330372,control,4.915,0.10526315789473684,0.027777777777777776,0.07748538011695906,2,0,0,17,19,19,3.8657171922685656
whisper-large-v3,5348024557662917_chunk_4_enhanced,S4259447400330372,control,14.5590208333,0.5405405405405406,0.13218390804597702,0.40835663249456355,15,2,3,20,37,38,2.541379700163081
whisper-large-v3,5348024557663111_chunk_8_enhanced,S4257862500397675,control,7.711,0.25,0.11235955056179775,0.13764044943820225,4,1,0,15,20,19,2.5936973155232783
whisper-large-v3,5348024557663116_chunk_3_enhanced,S4257862500397675,control,1.312,0.75,0.125,0.625,2,0,1,2,4,5,3.048780487804878
whisper-large-v3,5348024557663116_chunk_7_enhanced,S4257862500397675,control,14.9270208333,0.1794871794871795,0.046511627906976744,0.13297555158020274,6,1,0,32,39,38,2.612711567535077
